"","fecha_obs","lon.1","lat.1","layer_dates","layers_path","cell_ids_year","wc2.1_30s_prec","wc2.1_30s_tmax","wc2.1_30s_tmin","trian_test"
"35609","2000-07-01",-119.73861,37.457752,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",34560182,3,32,14.1999998092651,"Train"
"35610","2000-07-01",-132.92592,56.81517,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",9147302,143,17.7999992370605,10.1000003814697,"Train"
"35611","2000-07-01",-119.3334,50.745724,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",17112525,50,26,11,"Train"
"35612","2000-07-01",-122.503,45.487,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",24014654,26,26.7000007629395,12.1000003814697,"Train"
"35613","2000-07-01",-100.022285,37.776176,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",34135927,78,33.7000007629395,18.6000003814697,"Train"
"35614","2000-07-01",-121.73401,46.787132,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",22308262,47,15.3999996185303,5,"Test"
"35615","2000-07-01",-122.29938,47.15361,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",21826879,27,24.7999992370605,11.3999996185303,"Train"
"35616","2000-07-01",-122.37319,45.547344,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",23938097,24,26.7000007629395,12.3000001907349,"Test"
"35617","2000-07-01",-122.39644,46.308426,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",22931706,43,21.2999992370605,7.80000019073486,"Train"
"35618","2000-07-01",-110.90432,32.593987,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",40938679,67,36.0999984741211,21.2000007629395,"Train"
"35619","2000-07-01",-123.9429,45.435223,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",24080115,41,19.5,9.89999961853027,"Train"
"35620","2000-07-01",-111.82886,34.811707,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",38028794,43,36.7000007629395,18.6000003814697,"Test"
"35621","2000-07-01",-108.50327,37.472145,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",34539652,40,29.7000007629395,11.6000003814697,"Train"
"35622","2000-07-01",-122.54562,45.31301,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",24244368,23,26.2000007629395,12,"Train"
"35623","2000-07-01",-118.59426,35.169662,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",37557605,2,28.2999992370605,12.1999998092651,"Test"
"35624","2000-07-01",-107.34628,37.908417,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",33960024,63,22.3999996185303,3.5,"Train"
"35625","2000-07-01",-105.097664,39.090115,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",32417895,72,25.6000003814697,7.30000019073486,"Train"
"35626","2000-07-01",-106.93,38.45222,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",33249039,40,27,5.69999980926514,"Train"
"35627","2000-07-01",-119.04648,36.993633,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",35161910,5,23.1000003814697,8.10000038146973,"Train"
"35628","2000-07-01",-106.43612,39.069077,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",32439612,52,20.6000003814697,3,"Test"
