"","fecha_obs","lon.1","lat.1","layer_dates","layers_path","cell_ids_year","wc2.1_30s_prec","wc2.1_30s_tmax","wc2.1_30s_tmin","trian_test"
"98","2000-01-01",-87.659164,30.51712,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43665279,141,16.2999992370605,4.5,"Train"
"99","2000-01-01",-105.87868,23.419611,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",52983121,49,26.2000007629395,10,"Train"
"100","2000-01-01",-84.04046,30.596363,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43567263,130,16.6000003814697,3.79999995231628,"Train"
"101","2000-01-01",-88.14696,30.702402,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43424563,141,16,4.5,"Test"
"102","2000-01-01",-90.43161,30.431839,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43785276,145,16.1000003814697,4.19999980926514,"Train"
"103","2000-01-01",-90.7426,30.030231,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44310310,143,16.2999992370605,5,"Train"
"104","2000-01-01",-96.985054,28.13255,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",46803653,59,17.7000007629395,8.19999980926514,"Train"
"105","2000-01-01",-96.36994,30.6744,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43467332,79,15.5,4,"Train"
"106","2000-01-01",-90.08264,30.364794,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43872830,136,16.2000007629395,4.69999980926514,"Train"
"107","2000-01-01",-80.79372,35.14796,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",37594958,106,10.6000003814697,-0.699999988079071,"Train"
"108","2000-01-01",-76.16868,40.25997,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",30878967,82,2.20000004768372,-6.5,"Train"
"109","2000-01-01",-93.52959,35.11119,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",37637186,64,9.39999961853027,-2.5,"Train"
"110","2000-01-01",-95.30872,28.933622,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",45742771,102,16.7000007629395,7.59999990463257,"Train"
"111","2000-01-01",-95.642166,29.560617,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44922306,84,16.2000007629395,5.09999990463257,"Train"
"112","2000-01-01",-92.66626,33.20763,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",40142321,112,12.1999998092651,0.200000002980232,"Test"
"113","2000-01-01",-103.37458,20.338486,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",57030852,20,22.3999996185303,6,"Train"
"114","2000-01-01",-90.6515,29.5723,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44911966,137,17.2999992370605,6.30000019073486,"Train"
"115","2000-01-01",-96.63648,28.63357,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",46136416,68,18.3999996185303,6.80000019073486,"Train"
"116","2000-01-01",-84.04284,33.971714,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",39136967,139,10.8000001907349,0,"Test"
"117","2000-01-01",-95.117031,29.586516,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44889552,98,16.7000007629395,6.80000019073486,"Train"
"118","2000-01-01",-91.097152,30.429,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43785196,148,16.2999992370605,4.59999990463257,"Test"
"119","2000-01-01",-98.376596,26.217494,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",49308517,35,20.5,8.69999980926514,"Train"
"120","2000-01-01",-105.901667,23.402778,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",53004996,45,26.7000007629395,10.8000001907349,"Train"
"121","2000-01-01",-95.11257,29.61233,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44856736,98,16.6000003814697,6.80000019073486,"Train"
"122","2000-01-01",-76.53557,38.305832,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",33449588,89,6.80000019073486,-3.09999990463257,"Train"
"123","2000-01-01",-96.210785,28.711178,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",46038016,86,17.3999996185303,7.19999980926514,"Train"
"124","2000-01-01",-91.895757,30.198745,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44091392,144,15.3000001907349,5.09999990463257,"Train"
"125","2000-01-01",-104.27139,19.585932,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",58015254,39,20.6000003814697,6,"Test"
"126","2000-01-01",-97.95782,26.126833,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",49428897,37,20.5,9.19999980926514,"Test"
"127","2000-01-01",-92.54381,34.679035,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",38206132,86,9.69999980926514,-1.70000004768372,"Test"
"128","2000-01-01",-97.52262,25.935585,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",49680546,38,20.7000007629395,10.3999996185303,"Test"
"129","2000-01-01",-92.054054,30.207516,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44080434,148,16.2000007629395,5.09999990463257,"Test"
"130","2000-01-01",-76.25982,43.140915,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",27105001,73,-1,-9.60000038146973,"Train"
"131","2000-01-01",-80.426445,25.692507,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",49999828,55,24.5,14.6999998092651,"Train"
"132","2000-01-01",-78.47651,38.064796,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",33766586,82,7.19999980926514,-4.09999990463257,"Test"
"133","2000-01-01",-83.65481,32.63925,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",40887254,126,14,2,"Train"
"134","2000-01-01",-92.3926,35.0029,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",37779529,82,9.5,-1.70000004768372,"Train"
"135","2000-01-01",-88.517876,30.349833,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",43894895,142,15.8999996185303,6.09999990463257,"Train"
"136","2000-01-01",-98.37939,26.18497,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",49352273,36,20.2999992370605,8.69999980926514,"Test"
"137","2000-01-01",-98.423775,29.50739,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",44998546,43,16.5,4.19999980926514,"Train"
"138","2000-01-01",-106.72587,32.385227,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",41212655,14,13.6999998092651,-3.40000009536743,"Train"
"139","2000-01-01",-97.08573,32.949963,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",40480899,48,12.6000003814697,0.800000011920929,"Train"
"140","2000-01-01",-80.40554,37.240448,"2000-01-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-01",34849316,67,5.19999980926514,-5.59999990463257,"Test"
